,tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
146,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'pkiGcjiZtNW0CgiHeoePXwRH94nqOsO6fBWPjhZ2EgmOYg', 'summonerName': 'PhasedKiller', 'leaguePoints': 962, 'rank': 'I', 'wins': 233, 'losses': 179, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",pkiGcjiZtNW0CgiHeoePXwRH94nqOsO6fBWPjhZ2EgmOYg,PhasedKiller,962,233,179,True,False,False,False
147,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '-xVLwiRQyhT4moY9ZGZvewKOvnmrwj-seFmZfsvOUc4QunE', 'summonerName': 'Pnpm', 'leaguePoints': 961, 'rank': 'I', 'wins': 191, 'losses': 142, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",-xVLwiRQyhT4moY9ZGZvewKOvnmrwj-seFmZfsvOUc4QunE,Pnpm,961,191,142,True,False,False,True
148,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'c-FbP2NRFAKaizMCbmokXkfmJOSAwecmrXctYw6tr8pH5Q0', 'summonerName': 'jkjkjkjkk', 'leaguePoints': 956, 'rank': 'I', 'wins': 1069, 'losses': 1028, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",c-FbP2NRFAKaizMCbmokXkfmJOSAwecmrXctYw6tr8pH5Q0,jkjkjkjkk,956,1069,1028,True,False,False,False
149,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'kqL4hRjwO_GH-UTSa3QX3NL6_An9wNQDg31HDSNrTteCtyw', 'summonerName': '11baby', 'leaguePoints': 955, 'rank': 'I', 'wins': 257, 'losses': 210, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",kqL4hRjwO_GH-UTSa3QX3NL6_An9wNQDg31HDSNrTteCtyw,11baby,955,257,210,False,False,False,False
150,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'sp33UKgnAA8dYXc4Dl5ZcsW6UdvvStwaUBsIfE00pCUYIATTv78TRraa4Q', 'summonerName': '나는바보나는멍청', 'leaguePoints': 955, 'rank': 'I', 'wins': 205, 'losses': 151, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",sp33UKgnAA8dYXc4Dl5ZcsW6UdvvStwaUBsIfE00pCUYIATTv78TRraa4Q,나는바보나는멍청,955,205,151,False,False,False,False
151,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '533oVr7R00f1NIRqyKLR-g_6rqRT_Ni_mUvKQh6M4Ag8-pw', 'summonerName': '3donghezecaoxian', 'leaguePoints': 955, 'rank': 'I', 'wins': 531, 'losses': 480, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",533oVr7R00f1NIRqyKLR-g_6rqRT_Ni_mUvKQh6M4Ag8-pw,3donghezecaoxian,955,531,480,True,False,False,False
152,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Bj7I_sKdJR-KX50TvsKDY6NkPZxJTDaNHQ3KwaHcP9D3T6A', 'summonerName': 'Gen G Ruler', 'leaguePoints': 952, 'rank': 'I', 'wins': 511, 'losses': 456, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Bj7I_sKdJR-KX50TvsKDY6NkPZxJTDaNHQ3KwaHcP9D3T6A,Gen G Ruler,952,511,456,True,False,False,False
153,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'HKbds-JF_qGw6m7OIfl3j5x23S2fk8SUZi2--neLJqtDWgY', 'summonerName': '수희0', 'leaguePoints': 952, 'rank': 'I', 'wins': 320, 'losses': 274, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",HKbds-JF_qGw6m7OIfl3j5x23S2fk8SUZi2--neLJqtDWgY,수희0,952,320,274,True,False,False,False
154,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'M56hbF9u3GsKTd17DC2nRgQpXXZnEUKRs7-upv4y4MkgS-AC2Mv5k0PsKw', 'summonerName': '너 죽이는 생', 'leaguePoints': 950, 'rank': 'I', 'wins': 470, 'losses': 398, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",M56hbF9u3GsKTd17DC2nRgQpXXZnEUKRs7-upv4y4MkgS-AC2Mv5k0PsKw,너 죽이는 생,950,470,398,False,False,False,True
155,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'z1fR-bhO7QsBMMsk93QMawlXEZF8MzZ9m3enjdoRvdY_Vps', 'summonerName': 'sAd pepper', 'leaguePoints': 950, 'rank': 'I', 'wins': 321, 'losses': 265, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",z1fR-bhO7QsBMMsk93QMawlXEZF8MzZ9m3enjdoRvdY_Vps,sAd pepper,950,321,265,False,False,False,False
156,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '8drih85fDoe4KL3OCffdypu6PE7bDyUl4d9nUP66u24NcGz1LDPYMS_VVQ', 'summonerName': 'oO배호영Oo', 'leaguePoints': 950, 'rank': 'I', 'wins': 397, 'losses': 335, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8drih85fDoe4KL3OCffdypu6PE7bDyUl4d9nUP66u24NcGz1LDPYMS_VVQ,oO배호영Oo,950,397,335,True,False,False,False
157,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Xe-H_oZ0yvFFbPLtKfbHNum4i5W5Jfe2KkxeAVD-911l7xc', 'summonerName': 'Emilia tan', 'leaguePoints': 948, 'rank': 'I', 'wins': 677, 'losses': 617, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",Xe-H_oZ0yvFFbPLtKfbHNum4i5W5Jfe2KkxeAVD-911l7xc,Emilia tan,948,677,617,True,False,False,True
158,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'gww3Vhfh_Rnt1Lc5RYI9QwBG3JCav2BRvcoIDJeuZtsq1W0', 'summonerName': 'Destinyyyyyy', 'leaguePoints': 947, 'rank': 'I', 'wins': 351, 'losses': 299, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gww3Vhfh_Rnt1Lc5RYI9QwBG3JCav2BRvcoIDJeuZtsq1W0,Destinyyyyyy,947,351,299,True,False,False,False
159,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'FxXa-wxnjg4keQWnbtukIbKbIKT5NsM73hapmSjOnV48ta5QVan4eTlDRA', 'summonerName': '얼렁뚱땅', 'leaguePoints': 945, 'rank': 'I', 'wins': 130, 'losses': 95, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",FxXa-wxnjg4keQWnbtukIbKbIKT5NsM73hapmSjOnV48ta5QVan4eTlDRA,얼렁뚱땅,945,130,95,False,False,False,False
160,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '50I9pPBNMbCrpCD1iomxAOBZGeTkOVuaLbMFNj5E5cPTm9A', 'summonerName': '희성에몽 부캐', 'leaguePoints': 943, 'rank': 'I', 'wins': 315, 'losses': 254, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",50I9pPBNMbCrpCD1iomxAOBZGeTkOVuaLbMFNj5E5cPTm9A,희성에몽 부캐,943,315,254,False,False,False,False
161,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'gsrN9bJqXA4wWAoJeUmhrfaJ3aZ6cRba3zRUjn9UWfi5pB8', 'summonerName': 'Fox B Pat', 'leaguePoints': 942, 'rank': 'I', 'wins': 420, 'losses': 366, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",gsrN9bJqXA4wWAoJeUmhrfaJ3aZ6cRba3zRUjn9UWfi5pB8,Fox B Pat,942,420,366,False,False,True,False
162,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'G_cTXvLSv0iNEW7sKq5Tk29kTKdPkH9PbM8MaF1NDTmgGQ', 'summonerName': 'SnowFlow2r', 'leaguePoints': 941, 'rank': 'I', 'wins': 239, 'losses': 190, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",G_cTXvLSv0iNEW7sKq5Tk29kTKdPkH9PbM8MaF1NDTmgGQ,SnowFlow2r,941,239,190,True,False,False,False
163,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'hBVpR56XLBxG3Is6EbTMoP1IBhe0xa6zj01IDwu3qecy1JQ', 'summonerName': '영재키러브', 'leaguePoints': 941, 'rank': 'I', 'wins': 542, 'losses': 492, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",hBVpR56XLBxG3Is6EbTMoP1IBhe0xa6zj01IDwu3qecy1JQ,영재키러브,941,542,492,False,False,True,False
164,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'sCqRngUPpkBcRZPgd0V9Xtl1taZY4YDzdMH-wvAC7tsO2g', 'summonerName': '여름아나를왜물어', 'leaguePoints': 938, 'rank': 'I', 'wins': 299, 'losses': 237, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",sCqRngUPpkBcRZPgd0V9Xtl1taZY4YDzdMH-wvAC7tsO2g,여름아나를왜물어,938,299,237,False,False,False,False
165,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'wYAejo3sBQwxYRdVD-8FU-gO2HwfelUZ-SGGwWsFuBd0uhT51h-yTStl5Q', 'summonerName': 'yiheng', 'leaguePoints': 938, 'rank': 'I', 'wins': 427, 'losses': 358, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",wYAejo3sBQwxYRdVD-8FU-gO2HwfelUZ-SGGwWsFuBd0uhT51h-yTStl5Q,yiheng,938,427,358,True,False,False,False
166,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '4PNE98fFXIr4l1PxwVrpSt8WAJ74rQ7bmNtKZJWgwZIN-qw4rU6ggVvy6A', 'summonerName': 'no talk game', 'leaguePoints': 937, 'rank': 'I', 'wins': 145, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",4PNE98fFXIr4l1PxwVrpSt8WAJ74rQ7bmNtKZJWgwZIN-qw4rU6ggVvy6A,no talk game,937,145,84,False,False,False,False
167,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'QeUZ-jFzp7letJxZtYVcuFympnnOneobKu-QiYHMcoXZqs0', 'summonerName': 'Gen G Winner', 'leaguePoints': 937, 'rank': 'I', 'wins': 296, 'losses': 238, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",QeUZ-jFzp7letJxZtYVcuFympnnOneobKu-QiYHMcoXZqs0,Gen G Winner,937,296,238,True,False,False,False
168,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'TxLHzGVWWg49_RjviSnsg9s84thHTddXs3MYudqwb5JQPWEpHj3-3fLC3Q', 'summonerName': '삐에로가면', 'leaguePoints': 936, 'rank': 'I', 'wins': 589, 'losses': 537, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",TxLHzGVWWg49_RjviSnsg9s84thHTddXs3MYudqwb5JQPWEpHj3-3fLC3Q,삐에로가면,936,589,537,False,False,True,False
169,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'NGNsTeQDAl6nSVsWEOifbYXfb7fAWXnnyIzrxH44W6meUDk', 'summonerName': 'Liiv Effort', 'leaguePoints': 936, 'rank': 'I', 'wins': 306, 'losses': 258, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",NGNsTeQDAl6nSVsWEOifbYXfb7fAWXnnyIzrxH44W6meUDk,Liiv Effort,936,306,258,True,False,False,False
170,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'MiJxhSwHO1XZg8cgEpunZBiBEDIe5FngrBMMiPJaOZGkDJ0', 'summonerName': '아프리카 강주연', 'leaguePoints': 935, 'rank': 'I', 'wins': 372, 'losses': 329, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",MiJxhSwHO1XZg8cgEpunZBiBEDIe5FngrBMMiPJaOZGkDJ0,아프리카 강주연,935,372,329,True,False,False,False
171,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '8hHfA7xlV9v6NZ5QMCH50BIJrjaMpicMeG_ym--PQ8FwLo575ayn9yE_SQ', 'summonerName': 'ndjtmyx ', 'leaguePoints': 933, 'rank': 'I', 'wins': 131, 'losses': 74, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",8hHfA7xlV9v6NZ5QMCH50BIJrjaMpicMeG_ym--PQ8FwLo575ayn9yE_SQ,ndjtmyx ,933,131,74,False,False,True,False
172,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'FmUkpavnB706Wxaq67EOe4nt_qVMuu4Pe-0kEjTXDTs8R7Q', 'summonerName': '직스 좀 믿어줘', 'leaguePoints': 933, 'rank': 'I', 'wins': 237, 'losses': 188, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",FmUkpavnB706Wxaq67EOe4nt_qVMuu4Pe-0kEjTXDTs8R7Q,직스 좀 믿어줘,933,237,188,True,False,False,False
173,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'lrPubQjIx6ZRkXWUsPlPrg8PwSE3ZDFdW_qTyjFde6R5Gq4', 'summonerName': 'HLE Baut', 'leaguePoints': 931, 'rank': 'I', 'wins': 475, 'losses': 425, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",lrPubQjIx6ZRkXWUsPlPrg8PwSE3ZDFdW_qTyjFde6R5Gq4,HLE Baut,931,475,425,False,False,True,False
174,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'xWBFqIjP9hexGcIhwyLjQ7HQM7-u97pg9-Oc-dfOlo5Sfd4', 'summonerName': '박치기공룡입니다', 'leaguePoints': 930, 'rank': 'I', 'wins': 410, 'losses': 348, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",xWBFqIjP9hexGcIhwyLjQ7HQM7-u97pg9-Oc-dfOlo5Sfd4,박치기공룡입니다,930,410,348,True,False,False,False
175,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'TgQfxERdF321dANRYSleX8K1cgFNJUaT3JOrsOPzHTKEhNfwftidCIJvqg', 'summonerName': 'Dosadno', 'leaguePoints': 926, 'rank': 'I', 'wins': 631, 'losses': 580, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",TgQfxERdF321dANRYSleX8K1cgFNJUaT3JOrsOPzHTKEhNfwftidCIJvqg,Dosadno,926,631,580,True,False,False,True
176,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'BTwB_PyjTzXGinEBWjiYRQ5deIE3-z_xbANRNR1VIVZQoQo', 'summonerName': 'xiaguang', 'leaguePoints': 925, 'rank': 'I', 'wins': 343, 'losses': 291, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",BTwB_PyjTzXGinEBWjiYRQ5deIE3-z_xbANRNR1VIVZQoQo,xiaguang,925,343,291,False,False,True,False
177,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'fN1FqPCEepjw-wqfDzDCuTOCuaNatri0FzW13xP0_bJ9Fi_MSRiElcfrAQ', 'summonerName': 'crycrystal', 'leaguePoints': 924, 'rank': 'I', 'wins': 528, 'losses': 456, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",fN1FqPCEepjw-wqfDzDCuTOCuaNatri0FzW13xP0_bJ9Fi_MSRiElcfrAQ,crycrystal,924,528,456,False,False,False,False
178,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'zEEN2dMt9wjCJbh6Q89uYHqisYyYmutVgocoyaAyCtmLs17KEbeVgD528A', 'summonerName': 'BZZZIII', 'leaguePoints': 924, 'rank': 'I', 'wins': 827, 'losses': 770, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",zEEN2dMt9wjCJbh6Q89uYHqisYyYmutVgocoyaAyCtmLs17KEbeVgD528A,BZZZIII,924,827,770,True,False,False,True
179,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'gkvqV7mlI6-dZg1yycTChO15FzyzSO_P7o6pMBEMUpZL_Rs', 'summonerName': 'Shadow Winsome', 'leaguePoints': 924, 'rank': 'I', 'wins': 331, 'losses': 278, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gkvqV7mlI6-dZg1yycTChO15FzyzSO_P7o6pMBEMUpZL_Rs,Shadow Winsome,924,331,278,False,False,False,False
180,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '2h29mPcEU9IFN525VeAR5-jJZnvM1QFSuUNTUl5ScNzqICU', 'summonerName': '갱붕이', 'leaguePoints': 924, 'rank': 'I', 'wins': 884, 'losses': 831, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",2h29mPcEU9IFN525VeAR5-jJZnvM1QFSuUNTUl5ScNzqICU,갱붕이,924,884,831,True,False,False,False
181,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '8zs3TYOKs7aJ-yHCnilHnzDLv7JciFIvhpxAUVQT8IKiqRBBN3Hqs7iQag', 'summonerName': '다죽을거야1', 'leaguePoints': 923, 'rank': 'I', 'wins': 150, 'losses': 111, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8zs3TYOKs7aJ-yHCnilHnzDLv7JciFIvhpxAUVQT8IKiqRBBN3Hqs7iQag,다죽을거야1,923,150,111,False,False,False,False
182,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'M_1poVgwi1ZOfyHp2lYfeofatGz61ZD4IVoaF1IAynV6YwPG-OTYxLXEqQ', 'summonerName': '서렌열리면대충함', 'leaguePoints': 921, 'rank': 'I', 'wins': 203, 'losses': 163, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",M_1poVgwi1ZOfyHp2lYfeofatGz61ZD4IVoaF1IAynV6YwPG-OTYxLXEqQ,서렌열리면대충함,921,203,163,True,False,False,False
183,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'cnN9hTR6vY5i1_zo5t4p4buiPqyNZQcfEIEuJi-FbCgw5xA', 'summonerName': 'ekrpTclal', 'leaguePoints': 921, 'rank': 'I', 'wins': 766, 'losses': 721, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",cnN9hTR6vY5i1_zo5t4p4buiPqyNZQcfEIEuJi-FbCgw5xA,ekrpTclal,921,766,721,True,False,False,False
184,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Q5-UUHOvGpZSTol4Zp7Z7a87xRff9_nMc-K16h4C9Ostig', 'summonerName': 'Azhy', 'leaguePoints': 920, 'rank': 'I', 'wins': 389, 'losses': 329, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",Q5-UUHOvGpZSTol4Zp7Z7a87xRff9_nMc-K16h4C9Ostig,Azhy,920,389,329,False,False,True,True
185,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'EkD8Dfex94y-fNqd1xjyAl3_S6Q2FFfNStHCQ4gmmwtmIQ', 'summonerName': '비오는날구름낀날', 'leaguePoints': 920, 'rank': 'I', 'wins': 314, 'losses': 249, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",EkD8Dfex94y-fNqd1xjyAl3_S6Q2FFfNStHCQ4gmmwtmIQ,비오는날구름낀날,920,314,249,False,False,True,False
186,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'b5sTvIlN8aGZv23kXbjB5s-GD-D3HiObU7HnBPfijF3lTaddzn4-ibk4PA', 'summonerName': 'ZOHAR', 'leaguePoints': 919, 'rank': 'I', 'wins': 415, 'losses': 377, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",b5sTvIlN8aGZv23kXbjB5s-GD-D3HiObU7HnBPfijF3lTaddzn4-ibk4PA,ZOHAR,919,415,377,True,False,False,False
187,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'OXDBzwIlcb_MAABfov7ZzZIzRVpFhaSudEgPCYp5MNtibHIfCjZc79aqEA', 'summonerName': 'wqthgfdhfd', 'leaguePoints': 919, 'rank': 'I', 'wins': 710, 'losses': 658, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",OXDBzwIlcb_MAABfov7ZzZIzRVpFhaSudEgPCYp5MNtibHIfCjZc79aqEA,wqthgfdhfd,919,710,658,False,False,False,True
188,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': '-dTHo1FSQZB8nlfFnt5B6HWsI91kyEy3XocELsepfBbvlEoL_6XwTRLFsg', 'summonerName': '팡탈리', 'leaguePoints': 917, 'rank': 'I', 'wins': 196, 'losses': 163, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",-dTHo1FSQZB8nlfFnt5B6HWsI91kyEy3XocELsepfBbvlEoL_6XwTRLFsg,팡탈리,917,196,163,True,False,False,True
189,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'Rbl45wCzEyDs4_wVl3Hhg5Kb4PxucA5EwbCckaPuCmBYXT0', 'summonerName': '포식자', 'leaguePoints': 914, 'rank': 'I', 'wins': 669, 'losses': 619, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",Rbl45wCzEyDs4_wVl3Hhg5Kb4PxucA5EwbCckaPuCmBYXT0,포식자,914,669,619,False,False,True,True
190,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'HuXUCt8H7whQOKtAp5Shf0zT84LMcmT0J-1BWspkd0Im2u0', 'summonerName': '권지인직', 'leaguePoints': 909, 'rank': 'I', 'wins': 378, 'losses': 319, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",HuXUCt8H7whQOKtAp5Shf0zT84LMcmT0J-1BWspkd0Im2u0,권지인직,909,378,319,True,False,False,False
191,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'aJYLis4jf3p4TTu43FKhXoRAry19gZAU6lNnjyFvei521y4', 'summonerName': 'DWG BeryL', 'leaguePoints': 908, 'rank': 'I', 'wins': 235, 'losses': 177, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",aJYLis4jf3p4TTu43FKhXoRAry19gZAU6lNnjyFvei521y4,DWG BeryL,908,235,177,False,False,False,False
192,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'J5e-cw8UdN2ipHfVAj0XnBQOflcrJgf3KMm5e4oATxArSXDYBqtm-6-CCA', 'summonerName': 'zaijianwanan', 'leaguePoints': 908, 'rank': 'I', 'wins': 647, 'losses': 577, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",J5e-cw8UdN2ipHfVAj0XnBQOflcrJgf3KMm5e4oATxArSXDYBqtm-6-CCA,zaijianwanan,908,647,577,True,False,False,False
193,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'UDrZoR7vojwJpVvMpreDTahh_BD-bRSmdlhwCViBg11hEkM', 'summonerName': 'Liiv Summit', 'leaguePoints': 907, 'rank': 'I', 'wins': 289, 'losses': 240, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",UDrZoR7vojwJpVvMpreDTahh_BD-bRSmdlhwCViBg11hEkM,Liiv Summit,907,289,240,True,False,False,True
194,CHALLENGER,d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,Poppy's Scions,"{'summonerId': 'uirhW0DbYheK-o51bv1ABPYZx0S7qpUz2LpBPDql8ZNt2rfhVctqX747FQ', 'summonerName': 'asdzlttjj', 'leaguePoints': 904, 'rank': 'I', 'wins': 199, 'losses': 146, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",uirhW0DbYheK-o51bv1ABPYZx0S7qpUz2LpBPDql8ZNt2rfhVctqX747FQ,asdzlttjj,904,199,146,True,False,False,False
