,platformId,gameId,champion,queue,season,timestamp,role,lane
28842,KR,5344924646,76,1400,13,1627083472686,NONE,JUNGLE
28843,KR,5344913614,106,1400,13,1627081811767,NONE,JUNGLE
28844,KR,5344922769,39,1400,13,1627080087449,DUO,TOP
28845,KR,5344960797,777,450,13,1627075843260,DUO_SUPPORT,NONE
28846,KR,5344930331,3,450,13,1627074460723,DUO_SUPPORT,NONE
28847,KR,5344879710,126,450,13,1627073119634,DUO_SUPPORT,NONE
28848,KR,5342146564,106,1400,13,1626987585705,DUO_SUPPORT,NONE
28849,KR,5342110092,68,450,13,1626977226731,SOLO,MID
28850,KR,5341988490,777,450,13,1626975709967,DUO,TOP
28851,KR,5341986513,161,450,13,1626974336069,DUO_SUPPORT,NONE
28852,KR,5341994921,222,450,13,1626973343911,DUO,NONE
28853,KR,5340208085,236,1400,13,1626906533806,DUO_CARRY,BOTTOM
28854,KR,5340217743,517,1400,13,1626905586647,DUO_SUPPORT,NONE
28855,KR,5340266093,67,1400,13,1626901587183,DUO_CARRY,BOTTOM
28856,KR,5340205884,2,1400,13,1626900215446,DUO_SUPPORT,NONE
28857,KR,5340049431,81,1400,13,1626884182388,DUO_CARRY,TOP
28858,KR,5337858866,7,450,13,1626810623926,SOLO,BOTTOM
28859,KR,5337887464,36,450,13,1626808349871,DUO_SUPPORT,NONE
28860,KR,5337359314,113,450,13,1626788951583,DUO_SUPPORT,NONE
28861,KR,5337384663,19,450,13,1626787834701,DUO_SUPPORT,NONE
28862,KR,5337209224,82,450,13,1626785991920,DUO_SUPPORT,TOP
28863,KR,5337263823,268,450,13,1626784677585,DUO_SUPPORT,NONE
28864,KR,5337162115,517,450,13,1626781293065,DUO_SUPPORT,TOP
28865,KR,5337019672,555,450,13,1626780239837,DUO_SUPPORT,NONE
28866,KR,5336946040,133,450,13,1626775296539,DUO_CARRY,MID
28867,KR,5336963279,350,450,13,1626774248946,DUO_SUPPORT,NONE
28868,KR,5335944292,887,450,13,1626732154913,DUO_SUPPORT,NONE
28869,KR,5335933811,234,450,13,1626730563924,NONE,JUNGLE
28870,KR,5335943479,497,450,13,1626729472640,DUO_SUPPORT,NONE
28871,KR,5335913611,516,450,13,1626727906500,DUO_SUPPORT,MID
28872,KR,5335952260,526,450,13,1626726321203,DUO_SUPPORT,NONE
28873,KR,5335931611,235,450,13,1626724489969,DUO_SUPPORT,NONE
28874,KR,5335818809,29,450,13,1626718951224,DUO,TOP
28875,KR,5335866685,266,450,13,1626717576644,DUO_SUPPORT,MID
28876,KR,5335615429,13,450,13,1626706323569,DUO_SUPPORT,TOP
28877,KR,5334027010,22,450,13,1626643032658,DUO_SUPPORT,NONE
28878,KR,5334007161,267,450,13,1626642110624,DUO_SUPPORT,NONE
28879,KR,5333996816,432,450,13,1626640388584,DUO_SUPPORT,TOP
28880,KR,5334006001,30,450,13,1626639057425,DUO_SUPPORT,NONE
28881,KR,5334074224,26,450,13,1626637852930,DUO_SUPPORT,NONE
28882,KR,5333994853,2,450,13,1626636269244,DUO_SUPPORT,TOP
28883,KR,5334043501,51,450,13,1626635377821,DUO,NONE
28884,KR,5334081617,91,450,13,1626633758465,DUO_SUPPORT,MID
28885,KR,5334011123,145,450,13,1626632081480,DUO_CARRY,MID
28886,KR,5334030282,110,450,13,1626631428786,DUO,NONE
28887,KR,5333897736,131,450,13,1626629687389,DUO,TOP
28888,KR,5333876362,99,450,13,1626628329556,DUO_SUPPORT,NONE
28889,KR,5333844175,115,450,13,1626626858146,DUO_SUPPORT,NONE
28890,KR,5333871953,246,450,13,1626625761188,DUO_SUPPORT,NONE
28891,KR,5333668419,246,450,13,1626624393871,DUO_SUPPORT,TOP
28892,KR,5333615587,12,450,13,1626622823903,DUO_SUPPORT,TOP
28893,KR,5333509714,31,450,13,1626620920900,DUO,TOP
28894,KR,5333418944,41,450,13,1626620078637,DUO,NONE
28895,KR,5333463024,360,450,13,1626618542413,DUO,NONE
28896,KR,5333329595,9,450,13,1626617470878,DUO_SUPPORT,NONE
28897,KR,5333302117,133,450,13,1626615277268,DUO_SUPPORT,NONE
28898,KR,5333275448,68,450,13,1626613844207,DUO_SUPPORT,MID
28899,KR,5333270682,110,450,13,1626612589865,DUO_SUPPORT,NONE
28900,KR,5333094885,72,450,13,1626610661769,DUO_SUPPORT,NONE
28901,KR,5333049148,106,450,13,1626609456338,DUO_SUPPORT,NONE
28902,KR,5333043773,106,450,13,1626608023077,DUO_SUPPORT,TOP
28903,KR,5353546777,523,420,13,1627397465054,DUO_CARRY,BOTTOM
28904,KR,5353465464,89,420,13,1627394329521,DUO_SUPPORT,BOTTOM
28905,KR,5353271583,81,420,13,1627387808555,DUO,NONE
28906,KR,5353078892,523,420,13,1627383751202,DUO_CARRY,BOTTOM
28907,KR,5352458433,236,420,13,1627371419383,DUO_SUPPORT,NONE
28908,KR,5352329007,22,420,13,1627367434725,DUO_CARRY,BOTTOM
28909,KR,5352351486,360,420,13,1627364363961,DUO_CARRY,BOTTOM
28910,KR,5351881104,22,420,13,1627323534343,DUO_CARRY,BOTTOM
28911,KR,5351817028,202,420,13,1627320383322,DUO_CARRY,BOTTOM
28912,KR,5351814430,22,420,13,1627318705132,DUO_CARRY,BOTTOM
28913,KR,5351698134,523,420,13,1627315368110,DUO_CARRY,BOTTOM
28914,KR,5351714649,523,420,13,1627314094762,DUO,NONE
28915,KR,5351656102,523,420,13,1627311267343,SOLO,BOTTOM
28916,KR,5350405989,523,420,13,1627280432070,DUO_CARRY,BOTTOM
28917,KR,5348234367,7,430,13,1627199458963,DUO,NONE
28918,KR,5345534354,360,420,13,1627111528018,DUO_CARRY,BOTTOM
28919,KR,5345391236,523,420,13,1627107562109,DUO_CARRY,BOTTOM
28920,KR,5345371576,523,420,13,1627104633953,DUO_CARRY,BOTTOM
28921,KR,5344665400,360,420,13,1627060316155,DUO_CARRY,BOTTOM
28922,KR,5344640398,523,420,13,1627058202952,DUO_CARRY,BOTTOM
28923,KR,5344354573,202,420,13,1627056257841,DUO_CARRY,BOTTOM
28924,KR,5344240480,110,420,13,1627052344843,DUO_CARRY,BOTTOM
28925,KR,5344042557,360,420,13,1627047901917,DUO,NONE
28926,KR,5343940954,523,420,13,1627045055428,DUO_CARRY,BOTTOM
28927,KR,5343782332,111,420,13,1627042541737,DUO_SUPPORT,BOTTOM
28928,KR,5343771011,523,420,13,1627039462021,DUO_CARRY,BOTTOM
28929,KR,5343664387,429,420,13,1627037179406,DUO_SUPPORT,NONE
28930,KR,5343000470,523,420,13,1627024083689,DUO_CARRY,BOTTOM
28931,KR,5342925812,523,420,13,1627022393025,DUO_CARRY,BOTTOM
28932,KR,5342867434,360,420,13,1627019273652,DUO_SUPPORT,NONE
28933,KR,5342822106,81,420,13,1627017044551,DUO_SUPPORT,NONE
28934,KR,5342728132,22,420,13,1627015330846,DUO_CARRY,BOTTOM
28935,KR,5342685691,523,420,13,1627014024042,DUO_SUPPORT,NONE
28936,KR,5342004922,523,420,13,1626973559994,DUO_CARRY,BOTTOM
28937,KR,5341929197,429,420,13,1626970738815,DUO_SUPPORT,NONE
28938,KR,5341902379,523,420,13,1626967842780,DUO_CARRY,BOTTOM
28939,KR,5341823498,81,420,13,1626964898518,DUO_CARRY,BOTTOM
28940,KR,5341524828,145,420,13,1626956529382,DUO_SUPPORT,NONE
28941,KR,5340098527,81,420,13,1626889599558,DUO_SUPPORT,NONE
28942,KR,5340164321,523,420,13,1626886860148,DUO_CARRY,BOTTOM
28943,KR,5340076415,22,420,13,1626883010138,DUO,TOP
28944,KR,5339900569,523,420,13,1626877460529,DUO_CARRY,BOTTOM
28945,KR,5339806846,523,420,13,1626876436705,DUO,NONE
28946,KR,5339870857,360,420,13,1626874902120,DUO,NONE
28947,KR,5339304619,523,420,13,1626870235452,DUO_CARRY,BOTTOM
28948,KR,5339253772,523,420,13,1626867032288,SOLO,BOTTOM
28949,KR,5338666785,145,420,13,1626842892649,DUO_CARRY,BOTTOM
28950,KR,5337850514,523,420,13,1626801058634,DUO_CARRY,BOTTOM
28951,KR,5337722552,202,420,13,1626796982153,DUO_CARRY,BOTTOM
28952,KR,5337587745,523,420,13,1626794965054,DUO_SUPPORT,NONE
28953,KR,5337593944,523,420,13,1626793708767,DUO_SUPPORT,NONE
28954,KR,5337446826,360,420,13,1626791243597,DUO_CARRY,BOTTOM
28955,KR,5337303178,429,420,13,1626787244593,DUO_CARRY,BOTTOM
28956,KR,5337273434,523,420,13,1626784803461,DUO_CARRY,BOTTOM
28957,KR,5337104194,81,420,13,1626781835056,DUO_CARRY,BOTTOM
28958,KR,5337069411,523,420,13,1626780600262,DUO,NONE
28959,KR,5336311334,110,420,13,1626756452349,DUO_CARRY,BOTTOM
28960,KR,5336128203,202,420,13,1626754507694,DUO_CARRY,BOTTOM
28961,KR,5335828868,115,420,13,1626720022743,DUO_CARRY,BOTTOM
28962,KR,5335797229,523,420,13,1626717295098,SOLO,BOTTOM
28963,KR,5335814376,523,420,13,1626715118862,DUO_CARRY,BOTTOM
28964,KR,5335791189,22,420,13,1626713024034,DUO_CARRY,BOTTOM
28965,KR,5335747528,523,420,13,1626711617381,DUO_SUPPORT,NONE
28966,KR,5335733301,81,420,13,1626709673728,DUO_CARRY,BOTTOM
28967,KR,5335608259,110,420,13,1626707397402,DUO_SUPPORT,MID
28968,KR,5335301671,202,420,13,1626696989819,DUO_SUPPORT,NONE
28969,KR,5335116189,81,420,13,1626695631540,DUO,NONE
28970,KR,5334866714,523,420,13,1626692267644,DUO_SUPPORT,NONE
28971,KR,5334811747,523,420,13,1626690037892,DUO_CARRY,BOTTOM
28972,KR,5334737078,110,420,13,1626688411550,SOLO,BOTTOM
28973,KR,5334741390,81,420,13,1626686016625,DUO,NONE
28974,KR,5334623323,360,420,13,1626682344802,DUO_CARRY,BOTTOM
28975,KR,5334522853,150,420,13,1626677900890,SOLO,TOP
28976,KR,5334366754,81,420,13,1626671140905,DUO_CARRY,BOTTOM
28977,KR,5333584115,81,420,13,1626622048823,DUO_SUPPORT,NONE
28978,KR,5333419251,64,1400,13,1626620202873,DUO_CARRY,MID
28979,KR,5332925357,360,420,13,1626605744704,DUO_CARRY,BOTTOM
28980,KR,5332873395,523,420,13,1626602349835,DUO_CARRY,BOTTOM
28981,KR,5331194996,22,420,13,1626534863670,DUO_CARRY,BOTTOM
28982,KR,5331115230,81,420,13,1626532332522,DUO_SUPPORT,NONE
28983,KR,5331017170,523,420,13,1626530281541,DUO_CARRY,BOTTOM
28984,KR,5330297171,67,420,13,1626518493199,DUO_CARRY,BOTTOM
28985,KR,5330320262,22,420,13,1626516388563,DUO_CARRY,BOTTOM
28986,KR,5330194739,523,420,13,1626514276834,DUO_CARRY,BOTTOM
28987,KR,5330136053,145,420,13,1626511586184,DUO_CARRY,BOTTOM
28988,KR,5330121162,360,420,13,1626510034541,DUO_CARRY,BOTTOM
28989,KR,5330071999,523,420,13,1626507342658,DUO_CARRY,BOTTOM
28990,KR,5329905541,145,420,13,1626505120806,DUO_SUPPORT,NONE
28991,KR,5329014006,145,420,13,1626460119321,DUO_SUPPORT,NONE
28992,KR,5328918933,111,420,13,1626456670225,DUO_SUPPORT,BOTTOM
28993,KR,5328955404,222,420,13,1626455181554,DUO_SUPPORT,NONE
28994,KR,5328892402,429,420,13,1626453547528,DUO_SUPPORT,NONE
28995,KR,5328805238,81,420,13,1626451067477,DUO_CARRY,BOTTOM
28996,KR,5328698536,360,420,13,1626449033581,DUO_CARRY,BOTTOM
28997,KR,5328771804,81,420,13,1626447412113,DUO_CARRY,BOTTOM
28998,KR,5327585080,523,420,13,1626418288050,DUO_CARRY,BOTTOM
28999,KR,5327531635,523,420,13,1626416853783,DUO_SUPPORT,NONE
29000,KR,5327438257,81,420,13,1626415560869,DUO_SUPPORT,NONE
29001,KR,5327484095,523,420,13,1626413964719,DUO_SUPPORT,NONE
29002,KR,5327357388,360,420,13,1626411216929,DUO_CARRY,BOTTOM
29003,KR,5354417144,55,1400,13,1627447703194,DUO,NONE
29004,KR,5353686652,55,420,13,1627405489312,SOLO,MID
29005,KR,5353659980,55,420,13,1627402490891,SOLO,MID
29006,KR,5353545386,517,1400,13,1627396901206,DUO_SUPPORT,NONE
29007,KR,5353407697,7,1400,13,1627394549702,SOLO,TOP
29008,KR,5353394297,203,1400,13,1627393584741,DUO_SUPPORT,NONE
29009,KR,5352556884,55,420,13,1627374465341,SOLO,MID
29010,KR,5352621464,55,420,13,1627372622263,SOLO,MID
29011,KR,5350847358,55,420,13,1627297288382,SOLO,MID
29012,KR,5350783167,55,420,13,1627295566685,DUO_SUPPORT,NONE
29013,KR,5350685870,117,420,13,1627292727106,DUO_SUPPORT,BOTTOM
29014,KR,5350690493,55,420,13,1627290520921,SOLO,MID
29015,KR,5350635084,39,1400,13,1627288409456,DUO_CARRY,TOP
29016,KR,5349658159,421,440,13,1627236993602,NONE,JUNGLE
29017,KR,5349511652,234,1400,13,1627227400092,DUO_SUPPORT,NONE
29018,KR,5349396771,20,1400,13,1627225611123,DUO_SUPPORT,MID
29019,KR,5349402434,141,1400,13,1627224302338,DUO_SUPPORT,NONE
29020,KR,5349348164,101,450,13,1627223122599,DUO_SUPPORT,NONE
29021,KR,5349323177,875,450,13,1627221625014,DUO_SUPPORT,TOP
29022,KR,5349197765,518,450,13,1627220024983,DUO_SUPPORT,TOP
29023,KR,5349272947,96,450,13,1627218999218,DUO_SUPPORT,NONE
29024,KR,5349168137,43,450,13,1627217727742,DUO_SUPPORT,NONE
29025,KR,5349092417,7,1400,13,1627215883878,DUO,MID
29026,KR,5348907090,55,420,13,1627211752111,DUO_SUPPORT,NONE
29027,KR,5348239912,517,420,13,1627201123431,SOLO,MID
29028,KR,5347446018,20,1400,13,1627153585402,DUO_SUPPORT,NONE
29029,KR,5347434433,234,1400,13,1627152024713,NONE,JUNGLE
29030,KR,5347391657,76,1400,13,1627149719375,NONE,JUNGLE
29031,KR,5347219849,64,1400,13,1627148677005,DUO_SUPPORT,NONE
29032,KR,5347295466,106,1400,13,1627146938343,NONE,JUNGLE
29033,KR,5347241627,69,1400,13,1627145132489,SOLO,TOP
29034,KR,5346996545,887,450,13,1627143333852,DUO_CARRY,TOP
29035,KR,5346942339,102,450,13,1627141884522,DUO_SUPPORT,TOP
29036,KR,5346877778,150,450,13,1627140763448,DUO_SUPPORT,NONE
29037,KR,5346737297,114,450,13,1627137866400,DUO,NONE
29038,KR,5346681525,161,450,13,1627136292913,DUO_SUPPORT,TOP
29039,KR,5346625321,777,450,13,1627134877720,DUO,NONE
29040,KR,5344199675,55,420,13,1627054686157,DUO_SUPPORT,NONE
29041,KR,5344203413,55,420,13,1627053085600,DUO_SUPPORT,NONE
29042,KR,5344106166,127,420,13,1627051205177,NONE,JUNGLE
29043,KR,5344005905,55,420,13,1627048715110,DUO_SUPPORT,NONE
29044,KR,5343967489,55,420,13,1627046755662,DUO_SUPPORT,NONE
29045,KR,5343941354,55,1400,13,1627045079519,DUO_SUPPORT,NONE
29046,KR,5343782332,55,420,13,1627042541737,SOLO,MID
29047,KR,5343724192,517,1400,13,1627040245450,DUO,MID
29048,KR,5343627639,55,420,13,1627038248031,SOLO,MID
29049,KR,5343581531,55,420,13,1627035858010,DUO,MID
29050,KR,5342885185,106,430,13,1627021813585,DUO_SUPPORT,NONE
29051,KR,5342878986,79,430,13,1627019824370,NONE,JUNGLE
29052,KR,5342805758,11,1400,13,1627018413033,DUO_SUPPORT,NONE
29053,KR,5342002594,131,1400,13,1626972140430,NONE,JUNGLE
29054,KR,5341887882,887,450,13,1626969895842,DUO_SUPPORT,TOP
29055,KR,5341903363,777,1400,13,1626968105112,DUO_CARRY,BOTTOM
29056,KR,5341880862,39,1400,13,1626967157431,DUO,NONE
29057,KR,5341835401,497,1400,13,1626965360410,NONE,JUNGLE
29058,KR,5341768118,55,420,13,1626963285406,SOLO,MID
29059,KR,5341731922,55,420,13,1626961408015,SOLO,MID
29060,KR,5341625432,127,420,13,1626959563605,SOLO,MID
29061,KR,5341497725,55,420,13,1626957242087,SOLO,MID
29062,KR,5341550700,3,420,13,1626955334784,SOLO,MID
29063,KR,5341405479,55,420,13,1626953592714,SOLO,MID
29064,KR,5341284814,12,420,13,1626949780489,DUO_SUPPORT,BOTTOM
29065,KR,5341189395,234,420,13,1626947658802,NONE,JUNGLE
29066,KR,5341185169,55,420,13,1626945764516,DUO,MID
29067,KR,5340988984,55,420,13,1626943123511,DUO,MID
29068,KR,5340974452,55,420,13,1626941072801,SOLO,MID
29069,KR,5340707591,517,1400,13,1626938106149,DUO_SUPPORT,NONE
29070,KR,5340254320,234,1400,13,1626897238861,DUO_SUPPORT,NONE
29071,KR,5340263087,164,1400,13,1626895050175,DUO_SUPPORT,NONE
29072,KR,5340271176,55,420,13,1626892719973,SOLO,MID
29073,KR,5340119826,55,420,13,1626890809160,SOLO,MID
29074,KR,5340177839,55,420,13,1626889327595,DUO_SUPPORT,NONE
29075,KR,5340132697,55,420,13,1626885930760,DUO_SUPPORT,NONE
29076,KR,5340048384,55,420,13,1626883829062,SOLO,MID
29077,KR,5340034578,55,420,13,1626882233493,DUO_SUPPORT,NONE
29078,KR,5339980732,55,420,13,1626880651519,DUO_SUPPORT,NONE
29079,KR,5339717950,55,420,13,1626874086240,SOLO,MID
29080,KR,5339771672,55,420,13,1626872372645,DUO_SUPPORT,NONE
29081,KR,5339304114,55,420,13,1626870142207,SOLO,MID
29082,KR,5339253772,55,420,13,1626867032288,SOLO,MID
29083,KR,5339159023,55,420,13,1626865358562,SOLO,MID
29084,KR,5339152932,55,420,13,1626862969504,SOLO,MID
29085,KR,5338969040,55,420,13,1626856892128,DUO_SUPPORT,NONE
29086,KR,5338905763,266,420,13,1626855367768,DUO_SUPPORT,NONE
29087,KR,5337869093,7,1400,13,1626812131063,DUO,TOP
29088,KR,5337907943,517,1400,13,1626810425970,DUO_SUPPORT,NONE
29089,KR,5337847770,55,420,13,1626808156080,SOLO,MID
29090,KR,5337905068,55,420,13,1626805684740,SOLO,MID
29091,KR,5337894033,55,420,13,1626804305935,DUO_SUPPORT,NONE
29092,KR,5337822220,55,420,13,1626801774457,SOLO,MID
29093,KR,5337718494,201,450,13,1626799818333,DUO_SUPPORT,NONE
29094,KR,5337646478,164,450,13,1626798132128,SOLO,TOP
29095,KR,5337653232,68,450,13,1626796665373,DUO_SUPPORT,NONE
29096,KR,5337539336,131,450,13,1626795211600,DUO_SUPPORT,NONE
29097,KR,5337574161,134,450,13,1626793515084,DUO,MID
29098,KR,5337469382,21,450,13,1626791949290,DUO_SUPPORT,NONE
29099,KR,5337011376,55,420,13,1626777353544,SOLO,MID
29100,KR,5336954074,55,420,13,1626774641704,SOLO,MID
29101,KR,5336828359,246,450,13,1626771941555,DUO_SUPPORT,NONE
29102,KR,5335821502,55,420,13,1626713672676,DUO,MID
29103,KR,5353750759,238,420,13,1627402834777,SOLO,MID
29104,KR,5353597112,238,420,13,1627400931695,DUO_SUPPORT,NONE
29105,KR,5353508596,238,420,13,1627397855738,SOLO,MID
29106,KR,5346619105,238,420,13,1627135923405,SOLO,MID
29107,KR,5346670752,498,420,13,1627133968579,DUO_CARRY,BOTTOM
29108,KR,5346541246,238,420,13,1627131507054,SOLO,MID
29109,KR,5341631425,238,420,13,1626958375486,SOLO,MID
29110,KR,5341428262,238,420,13,1626954525839,SOLO,MID
29111,KR,5341383957,61,420,13,1626953013455,DUO_SUPPORT,NONE
29112,KR,5337001285,238,420,13,1626777337377,DUO,TOP
29113,KR,5335792098,238,420,13,1626713545282,DUO_SUPPORT,NONE
29114,KR,5335716596,238,420,13,1626710745808,SOLO,MID
29115,KR,5335412794,238,420,13,1626699950887,DUO_CARRY,MID
29116,KR,5333601793,238,420,13,1626621440144,DUO,NONE
29117,KR,5333415045,238,420,13,1626618957519,DUO,TOP
29118,KR,5333345220,238,420,13,1626616409316,SOLO,MID
29119,KR,5333198620,238,420,13,1626614407750,SOLO,MID
29120,KR,5330995929,238,420,13,1626529813614,DUO_CARRY,MID
29121,KR,5330689000,238,420,13,1626528046924,SOLO,MID
29122,KR,5330529291,238,420,13,1626525168142,SOLO,MID
29123,KR,5327725206,238,420,13,1626426344499,SOLO,TOP
29124,KR,5327659967,238,420,13,1626424229633,SOLO,MID
29125,KR,5327607070,60,420,13,1626422834321,DUO_SUPPORT,NONE
29126,KR,5327601882,238,420,13,1626420775703,DUO,NONE
29127,KR,5325976928,238,420,13,1626343862471,SOLO,MID
29128,KR,5325880983,238,420,13,1626336537699,SOLO,MID
29129,KR,5323655412,238,420,13,1626248731202,SOLO,MID
29130,KR,5322496134,238,420,13,1626187474338,SOLO,MID
29131,KR,5322483535,61,420,13,1626184588525,SOLO,MID
29132,KR,5321340836,238,420,13,1626151716143,SOLO,MID
29133,KR,5321256638,238,420,13,1626149368438,SOLO,MID
29134,KR,5319702551,61,420,13,1626075487229,SOLO,MID
29135,KR,5319645118,238,420,13,1626072968510,DUO_SUPPORT,NONE
29136,KR,5317349786,238,420,13,1625988147129,SOLO,MID
29137,KR,5314761837,238,420,13,1625900442011,DUO_SUPPORT,NONE
29138,KR,5314617213,238,420,13,1625898904317,DUO_SUPPORT,NONE
29139,KR,5314574475,238,420,13,1625894888644,SOLO,MID
29140,KR,5314448311,238,420,13,1625892491079,SOLO,MID
29141,KR,5312289449,203,1400,13,1625816384443,NONE,JUNGLE
29142,KR,5312256258,64,1400,13,1625814998200,DUO_SUPPORT,NONE
29143,KR,5312262917,67,1400,13,1625813615684,DUO,NONE
29144,KR,5312119672,238,420,13,1625812027596,DUO_SUPPORT,NONE
29145,KR,5312125533,238,420,13,1625809994980,SOLO,MID
29146,KR,5312077878,238,420,13,1625805855919,SOLO,MID
29147,KR,5310561492,238,420,13,1625727446461,SOLO,MID
29148,KR,5310399165,238,420,13,1625726019851,DUO_SUPPORT,NONE
29149,KR,5310445859,238,420,13,1625724436087,DUO,MID
29150,KR,5308268231,238,420,13,1625632097753,SOLO,MID
29151,KR,5308217280,238,420,13,1625630437720,DUO_SUPPORT,NONE
29152,KR,5308158194,238,420,13,1625623454662,SOLO,MID
29153,KR,5306157192,238,420,13,1625543252341,SOLO,MID
29154,KR,5306096530,238,420,13,1625541315039,DUO_CARRY,MID
29155,KR,5304517829,238,420,13,1625465093045,DUO_SUPPORT,NONE
29156,KR,5302530425,238,420,13,1625379017250,DUO,NONE
29157,KR,5302233894,238,420,13,1625377174274,SOLO,MID
29158,KR,5299784984,238,420,13,1625292191298,SOLO,TOP
29159,KR,5299586600,238,420,13,1625289426170,DUO,MID
29160,KR,5297811947,238,420,13,1625217123880,SOLO,MID
29161,KR,5297757561,238,420,13,1625215603038,DUO_SUPPORT,NONE
29162,KR,5297703345,238,420,13,1625213625432,DUO,MID
29163,KR,5297669247,238,420,13,1625212254521,DUO_SUPPORT,NONE
29164,KR,5297603103,238,420,13,1625209658983,SOLO,MID
29165,KR,5297528092,238,420,13,1625207944472,SOLO,MID
29166,KR,5297145839,238,420,13,1625202587932,SOLO,MID
29167,KR,5295512535,238,420,13,1625120855361,DUO_SUPPORT,NONE
29168,KR,5295438683,61,420,13,1625119062847,DUO_SUPPORT,NONE
29169,KR,5295424067,238,420,13,1625116729250,SOLO,MID
29170,KR,5295411194,238,420,13,1625115144539,SOLO,MID
29171,KR,5293815005,238,420,13,1625036329566,SOLO,MID
29172,KR,5293790461,238,420,13,1625034292085,DUO_SUPPORT,NONE
29173,KR,5293773260,238,420,13,1625030876732,SOLO,MID
29174,KR,5293689054,238,420,13,1625028783883,SOLO,TOP
29175,KR,5293634737,61,420,13,1625026215834,SOLO,MID
29176,KR,5293662613,238,420,13,1625024708648,DUO_SUPPORT,NONE
29177,KR,5291458425,24,450,13,1624924788270,DUO_SUPPORT,MID
29178,KR,5291171299,238,420,13,1624893892718,SOLO,MID
29179,KR,5291041172,238,420,13,1624890823003,SOLO,TOP
29180,KR,5290254956,238,420,13,1624871902997,SOLO,MID
29181,KR,5287666779,238,420,13,1624770549333,DUO,MID
29182,KR,5285542640,238,420,13,1624686545514,SOLO,TOP
29183,KR,5285423135,238,420,13,1624682619261,DUO_SUPPORT,NONE
29184,KR,5283255300,238,420,13,1624602537817,DUO_SUPPORT,NONE
29185,KR,5283097245,238,420,13,1624597807162,SOLO,MID
29186,KR,5281395939,238,420,13,1624511666169,DUO,MID
29187,KR,5281296144,61,420,13,1624504619246,DUO_SUPPORT,NONE
29188,KR,5279605602,238,420,13,1624420454464,SOLO,MID
29189,KR,5279207034,61,420,13,1624412803265,DUO,MID
29190,KR,5277891557,238,420,13,1624344396811,SOLO,MID
29191,KR,5277786872,238,420,13,1624341392221,DUO_SUPPORT,NONE
29192,KR,5277628134,238,420,13,1624335076476,SOLO,MID
29193,KR,5277604074,238,420,13,1624331651152,SOLO,TOP
29194,KR,5276114542,238,420,13,1624259376888,SOLO,MID
29195,KR,5276064214,238,420,13,1624254847128,SOLO,MID
29196,KR,5276003420,238,420,13,1624253508524,DUO_SUPPORT,NONE
29197,KR,5276021035,61,420,13,1624252015899,DUO_SUPPORT,NONE
29198,KR,5275778244,238,420,13,1624250213978,SOLO,MID
29199,KR,5275804793,238,420,13,1624248079466,SOLO,MID
29200,KR,5275682842,61,420,13,1624245003711,DUO_CARRY,MID
29201,KR,5274092327,238,420,13,1624174914774,SOLO,TOP
29202,KR,5273984749,238,420,13,1624172855538,SOLO,MID
29203,KR,5354583344,126,420,13,1627450820486,SOLO,MID
29204,KR,5354530773,126,420,13,1627449512555,DUO_SUPPORT,NONE
29205,KR,5353719037,223,420,13,1627407364072,DUO_SUPPORT,NONE
29206,KR,5353704614,82,420,13,1627404444897,SOLO,TOP
29207,KR,5352248768,164,420,13,1627363194357,SOLO,BOTTOM
29208,KR,5351709707,876,420,13,1627316208081,DUO_SUPPORT,NONE
29209,KR,5351686281,58,420,13,1627314591340,NONE,JUNGLE
29210,KR,5351593076,15,420,13,1627310105463,DUO_SUPPORT,NONE
29211,KR,5351446902,64,420,13,1627308557148,DUO_SUPPORT,NONE
29212,KR,5350608773,85,420,13,1627289896244,SOLO,TOP
29213,KR,5350673383,234,420,13,1627287993001,SOLO,TOP
29214,KR,5350576558,223,420,13,1627285170472,SOLO,TOP
29215,KR,5349713542,223,420,13,1627243171445,SOLO,TOP
29216,KR,5349644864,223,420,13,1627234145510,DUO_SUPPORT,NONE
29217,KR,5349516955,64,420,13,1627229678951,SOLO,TOP
29218,KR,5349523540,236,420,13,1627228281701,DUO_SUPPORT,NONE
29219,KR,5349424196,39,420,13,1627225024872,SOLO,TOP
29220,KR,5348561145,223,420,13,1627204174692,SOLO,TOP
29221,KR,5348239912,82,420,13,1627201123431,NONE,JUNGLE
29222,KR,5348139596,223,420,13,1627198318255,SOLO,TOP
29223,KR,5348059344,223,420,13,1627195722624,SOLO,TOP
29224,KR,5348013207,223,420,13,1627193871658,SOLO,TOP
29225,KR,5347937618,126,420,13,1627192293084,DUO_SUPPORT,NONE
29226,KR,5347932301,78,420,13,1627190652906,NONE,JUNGLE
29227,KR,5347288909,115,420,13,1627148633407,DUO_SUPPORT,NONE
29228,KR,5347275641,234,420,13,1627147026233,DUO_SUPPORT,NONE
29229,KR,5346958237,106,420,13,1627143928993,SOLO,MID
29230,KR,5346943203,164,420,13,1627142280207,DUO_SUPPORT,NONE
29231,KR,5346854012,164,420,13,1627139848308,SOLO,TOP
29232,KR,5345881111,126,420,13,1627116348619,DUO_SUPPORT,NONE
29233,KR,5345634880,126,420,13,1627114514377,SOLO,TOP
29234,KR,5345332177,234,420,13,1627104773945,NONE,JUNGLE
29235,KR,5345275769,82,420,13,1627102636557,SOLO,TOP
29236,KR,5344619294,85,420,13,1627061970123,SOLO,TOP
